Query_ID	Doc_ID	Rank	Score
99	94	4	34.0
99	1147	5	32.5
99	315	6	29.5
99	329	7	29.5
99	262	8	29.0
99	77	9	28.5
99	928	10	28.0
99	962	11	27.5
99	499	12	27.5
99	244	13	27.0
99	1239	14	26.5
99	417	15	26.0
99	193	16	25.5
99	1248	17	25.0
99	49	18	24.5
99	1047	19	24.0
99	1035	20	23.5
99	151	21	23.5
99	89	22	23.5
99	163	23	23.5
99	792	24	22.5
99	110	25	22.5
99	811	26	22.0
99	373	27	22.0
99	132	28	21.5
99	757	29	21.5
99	1392	30	21.0
99	717	31	20.5
99	1244	32	20.0
99	83	33	20.0
99	433	34	20.0
99	640	35	20.0
99	25	36	19.5
99	927	37	19.5
99	1380	38	19.5
99	826	39	19.0
99	1268	40	19.0
99	1072	41	19.0
99	917	42	19.0
99	484	43	18.5
99	164	44	18.5
99	576	45	18.5
99	131	46	18.5
99	160	47	18.5
99	210	48	18.0
99	452	49	18.0
99	85	50	17.5
99	827	51	17.5
99	548	52	17.5
99	42	53	17.5
99	272	54	17.5
99	1387	55	17.5
99	364	56	17.5
99	225	57	17.5
99	179	58	17.5
99	1375	59	17.5
99	683	60	17.5
99	14	61	17.5
99	1382	62	17.0
99	560	63	17.0
99	152	64	17.0
99	1325	65	17.0
99	212	66	17.0
99	1040	67	17.0
99	1061	68	17.0
99	522	69	17.0
99	1321	70	17.0
99	51	71	17.0
99	1271	72	17.0
99	155	73	17.0
99	146	74	17.0
99	1300	75	16.5
99	187	76	16.5
99	363	77	16.5
99	874	78	16.5
99	1019	79	16.5
99	149	80	16.5
99	903	81	16.5
99	624	82	16.5
99	946	83	16.5
99	234	84	16.5
99	1342	85	16.5
99	216	86	16.0
99	101	87	16.0
99	660	88	16.0
99	33	89	16.0
99	24	90	16.0
99	1310	91	16.0
99	304	92	16.0
99	165	93	15.5
99	1226	94	15.5
99	599	95	15.5
99	1333	96	15.5
99	649	97	15.5
99	536	98	15.5
99	825	99	15.5
99	976	100	15.5
99	562	101	15.5
99	704	102	15.5
99	837	103	15.5
99	188	104	15.5
99	721	105	15.5
99	673	106	15.0
99	414	107	15.0
99	869	108	15.0
99	292	109	14.5
99	739	110	14.5
99	479	111	14.5
99	191	112	14.5
99	876	113	14.5
99	1108	114	14.5
99	1391	115	14.5
99	1386	116	14.5
99	845	117	14.5
99	381	118	14.5
99	229	119	14.5
99	1251	120	14.5
99	267	121	14.5
99	168	122	14.5
99	822	123	14.5
99	1302	124	14.5
99	1373	125	14.5
99	1229	126	14.5
99	1212	127	14.0
99	80	128	14.0
99	682	129	14.0
99	828	130	14.0
99	344	131	14.0
99	138	132	14.0
99	872	133	14.0
99	977	134	14.0
99	62	135	14.0
99	202	136	14.0
99	99	137	14.0
99	740	138	14.0
99	563	139	14.0
99	623	140	14.0
99	620	141	14.0
99	1075	142	14.0
99	309	143	14.0
99	207	144	13.5
99	1082	145	13.5
99	715	146	13.5
99	601	147	13.5
99	54	148	13.5
99	294	149	13.5
99	300	150	13.5
99	1209	151	13.5
99	230	152	13.5
99	987	153	13.5
99	1273	154	13.5
99	73	155	13.5
99	575	156	13.5
99	1225	157	13.5
99	734	158	13.5
99	1235	159	13.5
99	696	160	13.5
99	1247	161	13.5
99	628	162	13.5
99	914	163	13.5
99	1202	164	13.5
99	797	165	13.5
99	434	166	13.0
99	614	167	13.0
99	806	168	13.0
99	1372	169	13.0
99	921	170	13.0
99	1356	171	13.0
99	1316	172	13.0
99	134	173	13.0
99	406	174	13.0
99	572	175	13.0
99	658	176	13.0
99	1381	177	13.0
99	416	178	13.0
99	504	179	13.0
99	9	180	13.0
99	1370	181	13.0
99	105	182	13.0
99	1294	183	13.0
99	639	184	13.0
99	1335	185	13.0
99	114	186	13.0
99	857	187	13.0
99	266	188	13.0
99	166	189	13.0
99	662	190	13.0
99	1303	191	13.0
99	540	192	13.0
99	1144	193	13.0
99	1175	194	13.0
99	199	195	13.0
99	441	196	12.5
99	786	197	12.5
99	1134	198	12.5
99	185	199	12.5
99	97	200	12.5
100	1201	1	73.0
100	798	2	68.0
100	1313	3	63.0
100	1040	4	48.5
100	329	5	46.0
100	94	6	44.5
100	928	7	44.5
100	131	8	44.5
100	927	9	43.5
100	89	10	43.5
100	826	11	43.0
100	739	12	43.0
100	73	13	43.0
100	417	14	42.5
100	1239	15	42.5
100	721	16	40.0
100	499	17	39.5
100	452	18	39.5
100	673	19	39.0
100	1244	20	38.0
100	96	21	38.0
100	140	22	38.0
100	992	23	37.5
100	792	24	36.0
100	827	25	36.0
100	1144	26	36.0
100	874	27	35.5
100	272	28	34.5
100	1147	29	34.5
100	433	30	34.5
100	1047	31	34.5
100	662	32	34.0
100	160	33	34.0
100	262	34	33.0
100	364	35	33.0
100	522	36	33.0
100	1392	37	32.5
100	85	38	32.5
100	132	39	32.5
100	695	40	32.0
100	170	41	31.5
100	889	42	31.5
100	822	43	31.5
100	210	44	31.5
100	797	45	31.5
100	49	46	31.0
100	344	47	31.0
100	1072	48	31.0
100	244	49	31.0
100	1119	50	31.0
100	1082	51	30.5
100	576	52	30.5
100	151	53	30.5
100	1382	54	30.0
100	423	55	30.0
100	757	56	30.0
100	1134	57	29.5
100	484	58	29.5
100	572	59	29.5
100	976	60	29.5
100	173	61	29.5
100	1122	62	29.5
100	189	63	29.5
100	199	64	29.5
100	165	65	29.0
100	1061	66	29.0
100	234	67	29.0
100	1198	68	29.0
100	934	69	28.5
100	1209	70	28.5
100	1277	71	28.5
100	1342	72	28.5
100	83	73	28.5
100	155	74	28.5
100	1226	75	28.0
100	315	76	28.0
100	1375	77	28.0
100	1172	78	28.0
100	730	79	28.0
100	640	80	28.0
100	1164	81	27.5
100	625	82	27.5
100	828	83	27.5
100	1268	84	27.5
100	197	85	27.5
100	206	86	27.5
100	1104	87	27.5
100	760	88	27.5
100	946	89	27.5
100	193	90	27.5
100	277	91	27.0
100	157	92	27.0
100	33	93	27.0
100	274	94	27.0
100	1066	95	27.0
100	14	96	27.0
100	25	97	26.5
100	548	98	26.5
100	820	99	26.5
100	903	100	26.5
100	373	101	26.5
100	1383	102	26.5
100	917	103	26.5
100	341	104	26.5
100	342	105	26.0
100	466	106	26.0
100	811	107	26.0
100	794	108	26.0
100	434	109	25.5
100	1059	110	25.5
100	80	111	25.5
100	1356	112	25.5
100	962	113	25.5
100	677	114	25.5
100	660	115	25.5
100	1292	116	25.5
100	110	117	25.5
100	62	118	25.5
100	334	119	25.5
100	1370	120	25.5
100	675	121	25.5
100	1092	122	25.0
100	717	123	25.0
100	599	124	25.0
100	1343	125	25.0
100	82	126	25.0
100	991	127	25.0
100	1212	128	24.5
100	192	129	24.5
100	1325	130	24.5
100	658	131	24.5
100	1248	132	24.5
100	1127	133	24.5
100	99	134	24.5
100	168	135	24.5
100	252	136	24.5
100	1039	137	24.5
100	198	138	24.5
100	443	139	24.5
100	933	140	24.5
100	1024	141	24.5
100	710	142	24.0
100	401	143	24.0
100	325	144	24.0
100	1035	145	24.0
100	1137	146	24.0
100	202	147	24.0
100	414	148	24.0
100	1351	149	24.0
100	731	150	24.0
100	1271	151	24.0
100	166	152	24.0
100	696	153	24.0
100	1202	154	24.0
100	1175	155	24.0
100	459	156	24.0
100	786	157	23.5
100	947	158	23.5
100	44	159	23.5
100	1291	160	23.5
100	1051	161	23.5
100	174	162	23.5
100	1307	163	23.5
100	974	164	23.5
100	563	165	23.5
100	156	166	23.5
100	304	167	23.5
100	442	168	23.5
100	1300	169	23.0
100	101	170	23.0
100	987	171	23.0
100	7	172	23.0
100	24	173	23.0
100	649	174	23.0
100	1240	175	23.0
100	297	176	23.0
100	289	177	23.0
100	734	178	23.0
100	740	179	23.0
100	177	180	23.0
100	163	181	23.0
100	1229	182	23.0
100	1154	183	22.5
100	1034	184	22.5
100	588	185	22.5
100	1224	186	22.5
100	42	187	22.5
100	45	188	22.5
100	966	189	22.5
100	149	190	22.5
100	845	191	22.5
100	825	192	22.5
100	1199	193	22.5
100	205	194	22.5
100	767	195	22.5
100	1114	196	22.5
100	476	197	22.5
100	565	198	22.5
100	129	199	22.5
100	894	200	22.0
101	1201	1	84.5
101	1313	2	77.5
101	798	3	77.5
101	329	4	62.5
101	417	5	55.0
101	826	6	53.5
101	927	7	51.0
101	499	8	51.0
101	89	9	51.0
101	1239	10	50.5
101	73	11	48.5
101	131	12	48.5
101	721	13	48.5
101	673	14	48.0
101	1244	15	46.5
101	928	16	46.0
101	94	17	45.5
101	452	18	45.5
101	1047	19	45.0
101	1040	20	44.5
101	244	21	44.5
101	433	22	44.5
101	1392	23	43.5
101	1147	24	43.5
101	820	25	43.0
101	140	26	42.5
101	757	27	42.5
101	992	28	42.0
101	827	29	40.5
101	792	30	40.0
101	1144	31	40.0
101	1119	32	40.0
101	640	33	40.0
101	262	34	39.5
101	344	35	39.0
101	522	36	39.0
101	160	37	39.0
101	49	38	38.5
101	1382	39	38.5
101	85	40	38.0
101	1072	41	38.0
101	272	42	38.0
101	132	43	38.0
101	946	44	38.0
101	99	45	37.5
101	83	46	37.5
101	576	47	37.0
101	423	48	37.0
101	165	49	36.5
101	874	50	36.5
101	364	51	36.5
101	962	52	36.0
101	151	53	36.0
101	193	54	36.0
101	234	55	35.5
101	662	56	35.5
101	730	57	35.5
101	1268	58	35.0
101	1209	59	35.0
101	96	60	35.0
101	572	61	35.0
101	1248	62	35.0
101	373	63	35.0
101	1375	64	35.0
101	155	65	35.0
101	210	66	35.0
101	199	67	35.0
101	14	68	35.0
101	599	69	34.5
101	315	70	34.5
101	976	71	34.5
101	1066	72	34.5
101	695	73	34.0
101	225	74	34.0
101	797	75	34.0
101	811	76	33.5
101	1061	77	33.5
101	189	78	33.5
101	731	79	33.5
101	696	80	33.5
101	1039	81	33.5
101	1198	82	33.5
101	1342	83	33.0
101	767	84	33.0
101	917	85	33.0
101	33	86	32.5
101	1035	87	32.5
101	1104	88	32.5
101	110	89	32.5
101	434	90	32.0
101	157	91	32.0
101	1226	92	32.0
101	206	93	32.0
101	1082	94	31.5
101	1134	95	31.5
101	739	96	31.5
101	80	97	31.5
101	717	98	31.5
101	987	99	31.5
101	825	100	31.5
101	1370	101	31.5
101	1202	102	31.5
101	1380	103	31.5
101	197	104	31.0
101	660	105	31.0
101	170	106	31.0
101	1325	107	31.0
101	1292	108	31.0
101	1343	109	31.0
101	274	110	31.0
101	1300	111	30.5
101	1164	112	30.5
101	484	113	30.5
101	277	114	30.5
101	218	115	30.5
101	1277	116	30.5
101	62	117	30.5
101	889	118	30.5
101	734	119	30.5
101	51	120	30.5
101	1307	121	30.5
101	163	122	30.5
101	677	123	30.0
101	658	124	30.0
101	149	125	30.0
101	903	126	30.0
101	173	127	30.0
101	401	128	29.5
101	1356	129	29.5
101	625	130	29.0
101	25	131	29.0
101	325	132	29.0
101	828	133	29.0
101	466	134	29.0
101	77	135	29.0
101	1351	136	29.0
101	1271	137	29.0
101	794	138	29.0
101	675	139	29.0
101	933	140	29.0
101	1154	141	28.5
101	1092	142	28.5
101	342	143	28.5
101	1108	144	28.5
101	1199	145	28.5
101	232	146	28.5
101	82	147	28.5
101	667	148	28.5
101	563	149	28.5
101	29	150	28.5
101	198	151	28.5
101	1175	152	28.5
101	934	153	28.0
101	101	154	28.0
101	947	155	28.0
101	294	156	28.0
101	334	157	28.0
101	341	158	28.0
101	187	159	27.5
101	548	160	27.5
101	986	161	27.5
101	1242	162	27.5
101	837	163	27.5
101	1127	164	27.5
101	213	165	27.5
101	177	166	27.5
101	1229	167	27.5
101	786	168	27.0
101	710	169	27.0
101	588	170	27.0
101	363	171	27.0
101	1224	172	27.0
101	536	173	27.0
101	1137	174	27.0
101	212	175	27.0
101	289	176	27.0
101	416	177	27.0
101	202	178	27.0
101	414	179	27.0
101	1235	180	27.0
101	1352	181	27.0
101	100	182	27.0
101	806	183	26.5
101	996	184	26.5
101	1387	185	26.5
101	174	186	26.5
101	459	187	26.5
101	1212	188	26.0
101	192	189	26.0
101	24	190	26.0
101	649	191	26.0
101	779	192	26.0
101	205	193	26.0
101	146	194	26.0
101	1252	195	26.0
101	540	196	26.0
101	304	197	26.0
101	441	198	25.5
101	1025	199	25.5
101	801	200	25.5
102	798	1	21.0
102	1313	2	19.0
102	131	3	19.0
102	640	4	17.0
102	927	5	16.5
102	721	6	16.5
102	792	7	16.0
102	673	8	16.0
102	1201	9	15.5
102	826	10	14.5
102	695	11	14.5
102	73	12	14.5
102	499	13	14.5
102	89	14	14.5
102	1147	15	14.5
102	433	16	14.5
102	717	17	14.0
102	83	18	14.0
102	947	19	13.5
102	576	20	13.5
102	140	21	13.5
102	662	22	13.5
102	1039	23	13.5
102	992	24	13.0
102	1277	25	13.0
102	675	26	13.0
102	1144	27	13.0
102	712	28	12.5
102	1092	29	12.5
102	827	30	12.5
102	225	31	12.5
102	1047	32	12.5
102	277	33	12.0
102	344	34	12.0
102	96	35	12.0
102	1040	36	12.0
102	1342	37	12.0
102	730	38	12.0
102	588	39	11.5
102	874	40	11.5
102	658	41	11.5
102	704	42	11.5
102	417	43	11.5
102	189	44	11.5
102	9	45	11.5
102	151	46	11.5
102	193	47	11.5
102	210	48	11.5
102	1352	49	11.5
102	442	50	11.5
102	434	51	11.0
102	1392	52	11.0
102	124	53	11.0
102	928	54	11.0
102	934	55	11.0
102	625	56	11.0
102	427	57	11.0
102	342	58	11.0
102	170	59	11.0
102	33	60	11.0
102	262	61	11.0
102	1292	62	11.0
102	1104	63	11.0
102	1322	64	11.0
102	132	65	11.0
102	1383	66	11.0
102	234	67	11.0
102	82	68	11.0
102	1351	69	11.0
102	99	70	11.0
102	1239	71	11.0
102	329	72	11.0
102	1119	73	11.0
102	85	74	10.5
102	710	75	10.5
102	1226	76	10.5
102	56	77	10.5
102	1218	78	10.5
102	660	79	10.5
102	423	80	10.5
102	373	81	10.5
102	1061	82	10.5
102	889	83	10.5
102	205	84	10.5
102	244	85	10.5
102	332	86	10.5
102	1115	87	10.5
102	204	88	10.5
102	1167	89	10.5
102	806	90	10.0
102	786	91	10.0
102	49	92	10.0
102	1268	93	10.0
102	197	94	10.0
102	962	95	10.0
102	466	96	10.0
102	110	97	10.0
102	572	98	10.0
102	1166	99	10.0
102	946	100	10.0
102	638	101	10.0
102	51	102	10.0
102	1335	103	10.0
102	432	104	10.0
102	443	105	10.0
102	1202	106	10.0
102	797	107	10.0
102	1300	108	9.5
102	529	109	9.5
102	1339	110	9.5
102	739	111	9.5
102	25	112	9.5
102	300	113	9.5
102	1244	114	9.5
102	987	115	9.5
102	92	116	9.5
102	811	117	9.5
102	1108	118	9.5
102	1375	119	9.5
102	274	120	9.5
102	416	121	9.5
102	766	122	9.5
102	522	123	9.5
102	767	124	9.5
102	773	125	9.5
102	47	126	9.5
102	1307	127	9.5
102	29	128	9.5
102	129	129	9.5
102	933	130	9.5
102	1024	131	9.5
102	14	132	9.5
102	1356	133	9.0
102	325	134	9.0
102	801	135	9.0
102	1382	136	9.0
102	782	137	9.0
102	1072	138	9.0
102	1325	139	9.0
102	1333	140	9.0
102	45	141	9.0
102	808	142	9.0
102	334	143	9.0
102	272	144	9.0
102	845	145	9.0
102	976	146	9.0
102	1381	147	9.0
102	656	148	9.0
102	948	149	9.0
102	202	150	9.0
102	395	151	9.0
102	414	152	9.0
102	1000	153	9.0
102	1321	154	9.0
102	1165	155	9.0
102	213	156	9.0
102	155	157	9.0
102	222	158	9.0
102	160	159	9.0
102	781	160	9.0
102	452	161	9.0
102	100	162	9.0
102	187	163	8.5
102	94	164	8.5
102	1082	165	8.5
102	690	166	8.5
102	828	167	8.5
102	1349	168	8.5
102	599	169	8.5
102	698	170	8.5
102	677	171	8.5
102	352	172	8.5
102	1035	173	8.5
102	815	174	8.5
102	1242	175	8.5
102	820	176	8.5
102	297	177	8.5
102	179	178	8.5
102	173	179	8.5
102	32	180	8.5
102	1007	181	8.5
102	232	182	8.5
102	1289	183	8.5
102	1338	184	8.5
102	1114	185	8.5
102	341	186	8.5
102	822	187	8.5
102	1280	188	8.5
102	166	189	8.5
102	991	190	8.5
102	1336	191	8.5
102	1337	192	8.5
102	199	193	8.5
102	1154	194	8.0
102	165	195	8.0
102	1134	196	8.0
102	216	197	8.0
102	1164	198	8.0
102	484	199	8.0
102	54	200	8.0
103	1201	1	83.5
103	798	2	71.5
103	1313	3	67.0
103	329	4	49.5
103	417	5	48.5
103	1040	6	46.0
103	89	7	45.0
103	1239	8	45.0
103	73	9	44.5
103	499	10	44.5
103	131	11	44.0
103	94	12	43.5
103	927	13	42.0
103	1244	14	41.5
103	1147	15	40.5
103	928	16	40.0
103	721	17	39.0
103	96	18	38.0
103	673	19	37.5
103	140	20	37.5
103	792	21	37.0
103	827	22	37.0
103	151	23	37.0
103	452	24	36.5
103	992	25	36.0
103	874	26	36.0
103	433	27	36.0
103	1144	28	36.0
103	262	29	35.5
103	272	30	35.5
103	1047	31	35.0
103	826	32	34.0
103	1392	33	33.5
103	85	34	33.5
103	160	35	33.5
103	1382	36	33.0
103	757	37	33.0
103	244	38	33.0
103	903	39	32.5
103	522	40	32.5
103	662	41	32.5
103	739	42	32.0
103	49	43	32.0
103	170	44	32.0
103	132	45	32.0
103	797	46	32.0
103	1342	47	31.5
103	1072	48	31.0
103	1277	49	31.0
103	423	50	31.0
103	1375	51	31.0
103	976	52	31.0
103	155	53	31.0
103	1198	54	31.0
103	640	55	31.0
103	344	56	30.5
103	210	57	30.5
103	660	58	30.0
103	1061	59	30.0
103	1226	60	29.5
103	962	61	29.5
103	193	62	29.5
103	199	63	29.5
103	1082	64	29.0
103	165	65	29.0
103	625	66	29.0
103	695	67	29.0
103	110	68	29.0
103	83	69	29.0
103	563	70	29.0
103	484	71	28.5
103	157	72	28.5
103	25	73	28.5
103	1104	74	28.5
103	1248	75	28.5
103	274	76	28.5
103	917	77	28.5
103	1268	78	28.0
103	364	79	28.0
103	786	80	27.5
103	192	81	27.5
103	677	82	27.5
103	1209	83	27.5
103	811	84	27.5
103	572	85	27.5
103	373	86	27.5
103	173	87	27.5
103	1383	88	27.5
103	334	89	27.0
103	946	90	27.0
103	189	91	27.0
103	889	92	27.0
103	1127	93	27.0
103	1370	94	27.0
103	341	95	27.0
103	99	96	27.0
103	1271	97	27.0
103	730	98	27.0
103	1202	99	27.0
103	1134	100	26.5
103	1164	101	26.5
103	234	102	26.5
103	304	103	26.5
103	548	104	26.0
103	987	105	26.0
103	576	106	26.0
103	820	107	26.0
103	101	108	25.5
103	277	109	25.5
103	197	110	25.5
103	206	111	25.5
103	1035	112	25.5
103	734	113	25.5
103	14	114	25.5
103	1300	115	25.0
103	1212	116	25.0
103	710	117	25.0
103	342	118	25.0
103	1325	119	25.0
103	24	120	25.0
103	658	121	25.0
103	168	122	25.0
103	1303	123	25.0
103	794	124	25.0
103	156	125	25.0
103	1119	126	25.0
103	459	127	25.0
103	401	128	24.5
103	44	129	24.5
103	560	130	24.5
103	466	131	24.5
103	1343	132	24.5
103	536	133	24.5
103	414	134	24.5
103	731	135	24.5
103	1066	136	24.5
103	696	137	24.5
103	434	138	24.0
103	1238	139	24.0
103	1356	140	24.0
103	325	141	24.0
103	1224	142	24.0
103	1242	143	24.0
103	1108	144	24.0
103	82	145	24.0
103	767	146	24.0
103	822	147	24.0
103	166	148	24.0
103	991	149	24.0
103	933	150	24.0
103	363	151	23.5
103	599	152	23.5
103	1292	153	23.5
103	62	154	23.5
103	149	155	23.5
103	289	156	23.5
103	202	157	23.5
103	77	158	23.5
103	523	159	23.5
103	1261	160	23.5
103	974	161	23.5
103	146	162	23.5
103	317	163	23.5
103	443	164	23.5
103	133	165	23.0
103	219	166	23.0
103	1309	167	23.0
103	80	168	23.0
103	717	169	23.0
103	218	170	23.0
103	33	171	23.0
103	315	172	23.0
103	1240	173	23.0
103	1246	174	23.0
103	1322	175	23.0
103	1351	176	23.0
103	1251	177	23.0
103	267	178	23.0
103	213	179	23.0
103	675	180	23.0
103	163	181	23.0
103	1154	182	22.5
103	828	183	22.5
103	770	184	22.5
103	45	185	22.5
103	1195	186	22.5
103	458	187	22.5
103	667	188	22.5
103	51	189	22.5
103	1307	190	22.5
103	1280	191	22.5
103	29	192	22.5
103	129	193	22.5
103	1252	194	22.5
103	1380	195	22.5
103	442	196	22.5
103	1092	197	22.0
103	947	198	22.0
103	308	199	22.0
103	230	200	22.0
104	1201	1	82.5
104	798	2	81.5
104	1313	3	80.5
104	329	4	68.0
104	417	5	60.0
104	89	6	57.0
104	499	7	55.5
104	721	8	55.5
104	1040	9	55.0
104	131	10	55.0
104	673	11	53.0
104	927	12	52.5
104	244	13	52.5
104	1239	14	52.0
104	1147	15	52.0
104	1047	16	52.0
104	94	17	50.5
104	262	18	48.5
104	73	19	48.5
104	452	20	48.5
104	928	21	47.5
104	962	22	47.5
104	140	23	47.0
104	522	24	47.0
104	826	25	46.0
104	49	26	46.0
104	272	27	46.0
104	792	28	45.0
104	695	29	45.0
104	576	30	44.5
104	433	31	44.5
104	1244	32	44.0
104	640	33	43.5
104	992	34	42.5
104	1144	35	42.5
104	210	36	42.5
104	1268	37	42.0
104	1072	38	42.0
104	947	39	41.5
104	160	40	41.5
104	1248	41	41.0
104	364	42	40.5
104	82	43	40.5
104	1342	44	40.0
104	757	45	40.0
104	1198	46	40.0
104	165	47	39.5
104	874	48	39.5
104	572	49	39.5
104	730	50	39.5
104	1175	51	39.5
104	625	52	39.0
104	827	53	39.0
104	151	54	39.0
104	662	55	39.0
104	29	56	38.5
104	1392	57	38.0
104	423	58	38.0
104	1375	59	38.0
104	132	60	38.0
104	731	61	38.0
104	199	62	38.0
104	344	63	37.5
104	1277	64	37.5
104	225	65	37.5
104	946	66	37.5
104	234	67	37.5
104	99	68	37.5
104	739	69	37.0
104	96	70	37.0
104	976	71	37.0
104	189	72	37.0
104	797	73	37.0
104	14	74	37.0
104	1092	75	36.5
104	85	76	36.5
104	1061	77	36.5
104	83	78	36.5
104	25	79	36.0
104	170	80	36.0
104	173	81	36.0
104	341	82	36.0
104	193	83	36.0
104	1164	84	35.5
104	1382	85	35.5
104	660	86	35.5
104	206	87	35.5
104	315	88	35.5
104	325	89	35.0
104	548	90	35.0
104	987	91	35.0
104	1373	92	35.0
104	712	93	34.5
104	1082	94	34.5
104	277	95	34.5
104	599	96	34.5
104	1292	97	34.5
104	1104	98	34.5
104	1370	99	34.5
104	155	100	34.5
104	1024	101	34.5
104	1134	102	34.0
104	157	103	34.0
104	401	104	34.0
104	717	105	34.0
104	1209	106	34.0
104	218	107	34.0
104	466	108	34.0
104	110	109	34.0
104	903	110	34.0
104	704	111	34.0
104	767	112	34.0
104	734	113	34.0
104	917	114	34.0
104	1066	115	34.0
104	198	116	34.0
104	484	117	33.5
104	811	118	33.5
104	373	119	33.5
104	1235	120	33.5
104	1271	121	33.5
104	163	122	33.5
104	1202	123	33.5
104	434	124	33.0
104	375	125	33.0
104	149	126	33.0
104	274	127	33.0
104	1199	128	33.0
104	9	129	33.0
104	675	130	33.0
104	1325	131	32.5
104	62	132	32.5
104	1383	133	32.5
104	889	134	32.5
104	529	135	32.0
104	1226	136	32.0
104	493	137	32.0
104	820	138	32.0
104	185	139	31.5
104	1356	140	31.5
104	828	141	31.5
104	677	142	31.5
104	1108	143	31.5
104	658	144	31.5
104	212	145	31.5
104	77	146	31.5
104	213	147	31.5
104	266	148	31.5
104	991	149	31.5
104	696	150	31.5
104	565	151	31.5
104	794	152	31.5
104	933	153	31.5
104	1119	154	31.5
104	1352	155	31.5
104	342	156	31.0
104	33	157	31.0
104	560	158	31.0
104	1035	159	31.0
104	1019	160	31.0
104	996	161	31.0
104	334	162	31.0
104	1322	163	31.0
104	289	164	31.0
104	1307	165	31.0
104	304	166	31.0
104	588	167	30.5
104	649	168	30.5
104	1343	169	30.5
104	980	170	30.5
104	328	171	30.5
104	563	172	30.5
104	443	173	30.5
104	806	174	30.0
104	1309	175	30.0
104	601	176	30.0
104	414	177	30.0
104	205	178	30.0
104	1280	179	30.0
104	1252	180	30.0
104	1380	181	30.0
104	1212	182	29.5
104	1204	183	29.5
104	124	184	29.5
104	80	185	29.5
104	44	186	29.5
104	1386	187	29.5
104	1381	188	29.5
104	766	189	29.5
104	1351	190	29.5
104	51	191	29.5
104	1261	192	29.5
104	869	193	29.5
104	1303	194	29.5
104	1056	195	29.0
104	1300	196	29.0
104	97	197	29.0
104	197	198	29.0
104	395	199	29.0
104	1263	200	29.0
105	1201	1	87.5
105	1313	2	78.5
105	798	3	77.5
105	417	4	57.0
105	1040	5	55.5
105	329	6	55.5
105	1239	7	53.0
105	499	8	52.5
105	89	9	52.5
105	94	10	51.5
105	262	11	49.0
105	131	12	49.0
105	73	13	48.5
105	1147	14	48.0
105	721	15	47.5
105	1244	16	45.5
105	927	17	45.5
105	272	18	45.0
105	140	19	44.5
105	96	20	44.0
105	826	21	43.5
105	928	22	43.5
105	673	23	43.5
105	1047	24	43.5
105	992	25	42.5
105	874	26	42.5
105	151	27	42.5
105	792	28	42.0
105	695	29	41.5
105	522	30	41.5
105	662	31	41.0
105	433	32	41.0
105	1392	33	40.5
105	244	34	40.5
105	452	35	40.5
105	1144	36	40.0
105	49	37	39.5
105	210	38	39.5
105	797	39	39.0
105	962	40	38.5
105	1342	41	38.5
105	640	42	38.5
105	739	43	38.0
105	25	44	38.0
105	170	45	38.0
105	1072	46	38.0
105	1382	47	37.5
105	1277	48	37.5
105	1375	49	37.5
105	132	50	37.0
105	85	51	36.5
105	344	52	36.5
105	1268	53	36.5
105	572	54	36.5
105	903	55	36.5
105	976	56	36.5
105	160	57	36.5
105	1082	58	36.0
105	625	59	36.0
105	827	60	36.0
105	660	61	36.0
105	173	62	36.0
105	757	63	36.0
105	1134	64	35.5
105	484	65	35.5
105	110	66	35.5
105	82	67	35.5
105	193	68	35.5
105	155	69	35.5
105	1248	70	35.0
105	1061	71	35.0
105	889	72	35.0
105	165	73	34.5
105	197	74	34.5
105	341	75	34.5
105	576	76	34.0
105	946	77	34.0
105	917	78	34.0
105	1271	79	34.0
105	83	80	34.0
105	423	81	33.5
105	563	82	33.5
105	730	83	33.5
105	1198	84	33.5
105	199	85	33.5
105	157	86	33.0
105	560	87	33.0
105	811	88	33.0
105	987	89	32.5
105	364	90	32.5
105	274	91	32.5
105	1066	92	32.5
105	1212	93	32.0
105	786	94	32.0
105	1164	95	32.0
105	189	96	32.0
105	947	97	31.5
105	342	98	31.5
105	677	99	31.5
105	1209	100	31.5
105	44	101	31.5
105	42	102	31.5
105	1108	103	31.5
105	304	104	31.5
105	1356	105	31.0
105	1019	106	31.0
105	1104	107	31.0
105	1383	108	31.0
105	731	109	31.0
105	1252	110	31.0
105	1092	111	30.5
105	179	112	30.5
105	1370	113	30.5
105	168	114	30.5
105	1039	115	30.5
105	443	116	30.5
105	1202	117	30.5
105	277	118	30.0
105	1226	119	30.0
105	334	120	30.0
105	1235	121	30.0
105	991	122	30.0
105	156	123	30.0
105	14	124	30.0
105	101	125	29.5
105	401	126	29.5
105	828	127	29.5
105	548	128	29.5
105	206	129	29.5
105	1325	130	29.5
105	1292	131	29.5
105	24	132	29.5
105	1322	133	29.5
105	373	134	29.5
105	846	135	29.5
105	99	136	29.5
105	252	137	29.5
105	1373	138	29.5
105	459	139	29.5
105	434	140	29.0
105	1300	141	29.0
105	1309	142	29.0
105	375	143	29.0
105	466	144	29.0
105	9	145	29.0
105	734	146	29.0
105	213	147	29.0
105	166	148	29.0
105	794	149	29.0
105	163	150	29.0
105	933	151	29.0
105	1175	152	29.0
105	133	153	28.5
105	529	154	28.5
105	710	155	28.5
105	717	156	28.5
105	192	157	28.5
105	1035	158	28.5
105	658	159	28.5
105	174	160	28.5
105	1307	161	28.5
105	696	162	28.5
